gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,c_seurat_clusters
KCNJ10.2,9.26712408977467e-24,0.45512195026308,0.99,0.806,1.58440020562878e-19,8
GM15848,6.3529712192592e-21,0.31572508655237,0.354,0.075,1.08616748935675e-16,8
SCD2.5,1.67810332759129e-20,0.383014803107484,1,0.884,2.86905325918283e-16,8
SLC8A1.6,1.90712953216892e-20,0.520320002675737,0.98,0.65,3.26061936114921e-16,8
MT2.2,6.44892971139902e-20,0.294147353637905,1,0.96,1.10257351275789e-15,8
AEBP1.2,1.84865243728255e-19,0.390944065596184,0.97,0.835,3.16064107202197e-15,8
SLC16A7.5,1.94075642017864e-19,0.354723593769274,1,0.886,3.31811125157942e-15,8
PAPSS1.1,5.13381999640391e-19,0.330272272690858,0.96,0.85,8.77729204785176e-15,8
CLU.3,8.41036689971354e-18,0.34056811799401,1,0.94,1.43792042884402e-13,8
CNNM2.3,9.29623720904198e-18,0.475096777012885,0.788,0.473,1.58937767562991e-13,8
S100G.4,1.64861776910302e-17,0.267768107027181,1,1,2.81864179983543e-13,8
CYB5RL.1,1.87168899925444e-17,0.46660490383392,0.717,0.394,3.20002668202532e-13,8
TFRC.2,9.47088091783125e-17,0.339580931651335,0.949,0.839,1.61923651052161e-12,8
SALL3,2.25863744039203e-16,0.258314219510484,0.313,0.072,3.86159243183825e-12,8
ID4.5,7.22920106511366e-15,-0.482308895427035,0.354,0.727,1.23597650610248e-10,8
TRPM7.1,2.54874568506269e-14,0.312468135178046,0.929,0.823,4.35759049775168e-10,8
CRYAB.6,2.71120856561421e-14,-0.360085061429361,0.97,0.983,4.63535328463062e-10,8
1810037I17RIK.2,2.82180100702665e-14,-0.260954600471526,0.96,0.996,4.82443318171346e-10,8
KL.4,3.42499096826942e-14,0.27341210586272,1,0.94,5.85570705845023e-10,8
CLDN10.3,1.1229436836447e-13,-0.30634180147682,0.99,0.987,1.91989681592735e-09,8
GM50431,1.78016885830458e-13,0.322001846443399,0.495,0.196,3.04355469704333e-09,8
IER3.2,3.17843655284967e-13,0.298608258575273,0.99,0.884,5.43417297440709e-09,8
SLC6A19.6,4.46763754477377e-13,0.382562934681065,1,0.771,7.63831991029971e-09,8
UROC1.3,3.90270206504843e-12,0.361447669906825,0.687,0.367,6.6724497206133e-08,8
SPP2.8,4.75904548370164e-12,0.37162433154984,0.98,0.727,8.1365400634847e-08,8
INMT.5,5.94551580498818e-12,0.304617467507315,1,0.878,1.01650483717883e-07,8
TMEM72.5,1.13799847937897e-11,0.296938502738043,0.97,0.831,1.94563600019422e-07,8
APELA.5,1.48425009115575e-11,-0.524274329124444,0.394,0.668,2.53762238084899e-07,8
CAPG.3,2.16211085626674e-11,-0.351956408607014,0.737,0.872,3.69656093095925e-07,8
FOXC1.6,2.95298327388388e-11,-0.419114743990294,0.182,0.524,5.04871550335927e-07,8
PCSK6.5,3.06750933430174e-11,-0.488723742615266,0.222,0.557,5.24452070885569e-07,8
SLC22A8.7,4.53948174405247e-11,0.393658996951531,1,0.789,7.7611519378065e-07,8
UGT2B38.6,6.03154518887921e-11,0.371649564639935,1,0.807,1.03121328094268e-06,8
ENPP6.6,6.93157230669375e-11,0.349985333736045,0.889,0.561,1.18509091727543e-06,8
GCAT.5,8.20622910600009e-11,0.25239054742613,0.98,0.883,1.40301899025284e-06,8
INPP5A,1.1109733904705e-10,0.263191130661786,0.869,0.767,1.89943120568742e-06,8
ANXA2.4,1.54355110525948e-10,-0.358450805093231,0.717,0.878,2.63900932466214e-06,8
SLC7A7.6,1.57438048522654e-10,0.320205208753598,0.99,0.772,2.69171831559182e-06,8
COL5A2,1.59101095340126e-10,0.361438120708969,0.687,0.415,2.72015142703013e-06,8
NAT8F5.5,1.81040646091953e-10,0.339566526876104,0.96,0.653,3.09525192623413e-06,8
GATM.6,4.06823744258125e-10,0.317655455743904,0.919,0.675,6.95546555558116e-06,8
SLC22A19.5,4.1303609652464e-10,-0.513230572968751,0.374,0.639,7.06167814228176e-06,8
NOX4.5,5.71506645347451e-10,0.33019267774771,0.949,0.749,9.77104911550537e-06,8
CLDN8.3,8.05349197642955e-10,0.305258750658962,0.848,0.676,1.37690552321016e-05,8
PIGR.7,8.29173561796398e-10,0.314779926217653,1,0.909,1.4176380386033e-05,8
SCN4B.2,1.49665810948631e-09,0.32192576921464,0.667,0.399,2.55883636978875e-05,8
GLTP.2,1.94147807678545e-09,-0.343131663995396,0.495,0.757,3.31934506788009e-05,8
CHRNA4,2.15344813603504e-09,0.259343860087456,0.525,0.247,3.68175027817911e-05,8
NABP1.1,2.35339772629513e-09,0.2945520294641,0.768,0.582,4.02360409264678e-05,8
IMMP1L.1,2.67866527075298e-09,-0.323238242169838,0.434,0.727,4.57971401340637e-05,8
ACSL4.1,3.43361691680244e-09,0.268426560210962,0.838,0.657,5.87045484265714e-05,8
RHCG.5,4.17212691843256e-09,0.258801517751857,1,0.841,7.13308539244415e-05,8
CADPS2,4.73247499086218e-09,0.312090962845772,0.556,0.304,8.09111249187708e-05,8
PLET1.4,6.12383424171796e-09,-0.3964696841868,0.374,0.655,0.000104699194030652,8
MSMO1,6.32026496146667e-09,0.30600280550409,0.717,0.545,0.000108057570046196,8
IRX1.6,6.55440022662306e-09,-0.372686503461008,0.354,0.639,0.000112060580674574,8
BOK.6,7.6224791259296e-09,-0.349677884910069,0.434,0.701,0.000130321525616018,8
IDH1.5,8.12942662909286e-09,0.254155870434557,1,0.886,0.000138988807077601,8
CP.5,1.27354061973366e-08,-0.377442917652676,0.586,0.8,0.000217737239755864,8
GLDC.6,1.60525991753846e-08,0.328151349880298,1,0.8,0.000274451288101551,8
GIPC1.3,1.62300966906131e-08,-0.334247549294169,0.232,0.528,0.000277485963119412,8
PPP1R1B.6,1.73547490016637e-08,-0.389413566429511,0.636,0.78,0.000296714143681444,8
ATP2B4.1,1.84541674616203e-08,0.296901982409395,0.556,0.313,0.000315510901091323,8
RASGEF1B.2,1.97646415968983e-08,-0.328903524368359,0.091,0.365,0.00033791607738217,8
GLRX.2,1.99368933620136e-08,0.26223963404896,0.859,0.705,0.000340861065810347,8
TNFAIP2.1,2.09298639930141e-08,0.289331298812569,0.758,0.631,0.000357837884688562,8
CYP7B1.6,2.10887046378548e-08,-0.450461352721252,0.556,0.745,0.000360553583193403,8
RELL1,2.3430859508555e-08,0.274751831045244,0.697,0.478,0.000400597405017765,8
UBE2N,2.41950068731899e-08,-0.256663226131186,0.646,0.824,0.000413662032510927,8
SLC22A23,2.59662864275435e-08,0.289904770480508,0.636,0.417,0.000443945599051712,8
DCN.3,3.05730625477407e-08,-0.300750827239742,0.838,0.873,0.000522707650378723,8
CELA1.6,3.22326289445931e-08,0.258292671859724,0.899,0.721,0.000551081257065708,8
KCTD1.2,3.70894409631057e-08,0.285217651659857,0.667,0.456,0.000634118172146217,8
SLC7A12.6,4.17663973549694e-08,-0.45557146827116,0.091,0.357,0.000714080095577911,8
SLC22A6.6,4.71534462522893e-08,0.3076417986366,1,0.829,0.00080618247057539,8
NUP93,4.88505784436232e-08,0.268975302674967,0.444,0.225,0.000835198339650625,8
WNT5A.2,4.90606374381815e-08,-0.279429602236023,0.061,0.32,0.000838789718280588,8
APOA4.6,5.11814242899435e-08,-0.408253792876979,0.141,0.406,0.000875048811085164,8
SLC22A13.6,6.04220545127288e-08,-0.457656478299571,0.495,0.678,0.00103303586600413,8
ARNT2,6.18573100311257e-08,0.319951955734097,0.616,0.441,0.00105757442960216,8
ALPL.5,6.25841031018638e-08,0.308785517972398,1,0.769,0.00107000041073256,8
CAVIN2.2,6.36311550015561e-08,0.285808862160274,0.667,0.429,0.0010879018570616,8
SLC13A3.6,6.88543983499985e-08,0.290911277835082,1,0.932,0.00117720364858992,8
AQP7.4,7.0634330577e-08,-0.339292590636374,0.152,0.418,0.00120763514987497,8
SCIN.3,7.49489094036533e-08,-0.365558985811332,0.434,0.665,0.00128140150407426,8
GSTA4.3,8.19637806443683e-08,0.250263731497579,0.798,0.681,0.00140133475767677,8
FOLH1.5,8.34825309223272e-08,0.289419415326326,0.98,0.745,0.00142730083117903,8
4732465J04RIK.3,8.57119605057239e-08,-0.318009950516701,0.101,0.362,0.00146541738876636,8
IRX2.6,9.83623577421175e-08,-0.328351217180693,0.222,0.516,0.00168170123031698,8
RGCC.4,9.9617535712337e-08,-0.28130304458549,0.798,0.839,0.00170316100807383,8
FAM151A.7,1.00194114691741e-07,0.300540858194612,0.97,0.691,0.0017130187788847,8
SV2A,1.17190063830699e-07,0.265848855274,0.576,0.341,0.00200359852131346,8
TPD52L1.4,1.23531114165775e-07,-0.335153406406073,0.232,0.494,0.00211201145889226,8
FDPS,1.31914404537606e-07,0.260880587175092,0.737,0.605,0.00225534057437945,8
GDF15.2,1.34797465248493e-07,-0.305152984416586,0.081,0.335,0.00230463226335348,8
ARG2.6,1.36429434779623e-07,-0.360820654571706,0.374,0.598,0.00233253404642722,8
FAM167B.3,1.43371690903515e-07,-0.314972119065418,0.162,0.448,0.00245122579937739,8
PAH.5,1.43873403875183e-07,0.308879347767159,1,0.841,0.002459803586054,8
SLC22A7.6,1.52176998059875e-07,-0.435406117723858,0.354,0.584,0.00260177013582968,8
STK32B.1,1.54567300903479e-07,0.27881515030048,0.545,0.326,0.00264263714354678,8
CYP2A4.5,1.62129097599238e-07,-0.280194919892361,0.96,0.922,0.00277192118165417,8
SLC13A1.6,2.20324527533352e-07,0.306207921024807,1,0.8,0.00376688844723771,8
SIM2.4,2.33012945880109e-07,-0.34034075281803,0.152,0.407,0.00398382233571222,8
DEFB42.5,3.16655972706194e-07,-0.290069502820987,0.071,0.321,0.00541386716535779,8
WNT7B.5,3.37276634052871e-07,-0.332923202998445,0.111,0.355,0.00576641861240193,8
METTL7A2.6,3.96233199288591e-07,-0.471121440228887,0.495,0.663,0.00677439900823704,8
ARHGAP27OS2.2,4.12899966834216e-07,-0.250076169520589,0.091,0.341,0.0070593507329646,8
SLC4A4.6,4.21056078034135e-07,0.256253063684664,1,0.931,0.00719879576614961,8
SEPT4.3,4.62933715371161e-07,-0.328122974473488,0.354,0.579,0.00791477773170074,8
SNCA.5,4.69298727488444e-07,-0.329370830394201,0.202,0.454,0.00802360034386993,8
PLP2.4,4.85935422121411e-07,-0.308771112989638,0.202,0.45,0.00830803791200977,8
SERPINA1F.6,5.1785537262092e-07,-0.337440181791201,0.909,0.963,0.00885377330569987,8
EGFL6.5,5.4075673621638e-07,-0.332462766337732,0.162,0.394,0.00924531791909145,8
PTGER3.5,5.62040372936706e-07,-0.393268137295154,0.364,0.58,0.00960920425609887,8
PFDN4.2,5.75943804116336e-07,-0.288879711528555,0.303,0.552,0.009846911218977,8
NUPR1.6,6.22103529442494e-07,-0.406272686159778,0.404,0.603,0.0106361040428783,8
CCK.7,6.2454396514574e-07,-0.42009330689355,0.131,0.366,0.0106778281720967,8
AKR1C14.5,6.59246947997268e-07,-0.379074656905998,0.606,0.764,0.0112711450699093,8
IL17RE.2,6.71389981810139e-07,-0.272363080045902,0.172,0.424,0.0114787545190079,8
RNF215.1,7.57555028410847e-07,-0.260001645147263,0.162,0.42,0.0129519183207403,8
NTN4,7.73877656235918e-07,-0.273483253468268,0.414,0.695,0.0132309862886655,8
CSF1R.5,7.7861603494177e-07,-0.298699199389119,0.343,0.62,0.0133119983493994,8
TSPAN13.2,8.15011684690154e-07,-0.278039068798876,0.172,0.429,0.0139342547731476,8
CDK2AP1.3,8.24132323889079e-07,-0.287002612194766,0.374,0.609,0.0140901903415316,8
GSTP1.3,8.29024922372902e-07,-0.278431747377782,0.343,0.604,0.0141738390978095,8
ACE.5,8.38184463175571e-07,-0.316537870490269,0.687,0.809,0.0143304397669127,8
FXYD4.4,8.4302076328692e-07,-0.331766960773328,0.747,0.833,0.0144131259899165,8
CEACAM2.5,9.30709477517883e-07,-0.320782907074003,0.071,0.295,0.0159123399371232,8
PROB1.4,1.05240652464499e-06,-0.311372246466149,0.232,0.473,0.0179929943518554,8
PLA2G7.4,1.07991598188243e-06,-0.3216699026177,0.253,0.486,0.018463323542244,8
IFITM1.5,1.09262487668122e-06,-0.283087106325826,0.889,0.935,0.0186806075166189,8
RNF24.1,1.21976149534122e-06,-0.279973857724012,0.141,0.39,0.0208542622858489,8
NPY.6,1.25738726135863e-06,-0.324849034737914,0.141,0.373,0.0214975500074486,8
GOLPH3L.1,1.31336847315641e-06,-0.25238806028705,0.141,0.396,0.0224546607855552,8
ACOT11,1.3671626285446e-06,0.260729283444951,0.616,0.448,0.0233743794602271,8
ALOX5AP.2,1.41598356511488e-06,-0.277915843505874,0.141,0.375,0.0242090710127691,8
CYP2E1.6,1.5512538316767e-06,0.273595565673915,1,0.946,0.0265217867601765,8
C1QTNF3.4,1.71060035082537e-06,-0.344404215850812,0.293,0.521,0.0292461341980614,8
AQP4.5,1.95100657884745e-06,-0.380994400437182,0.242,0.447,0.0333563594785549,8
PRELID2.3,1.97674363529101e-06,-0.266563611298806,0.121,0.356,0.0337963859325704,8
MAF.6,2.02633427428752e-06,0.264687714508998,0.99,0.834,0.0346442370874937,8
SLC39A8.6,2.2277056693099e-06,-0.362133837079244,0.434,0.628,0.0380870838281914,8
C4B.5,2.32647849296422e-06,0.253377163004614,0.808,0.616,0.0397758027942093,8
B4GALNT1.2,2.64630054590504e-06,-0.271518388445001,0.374,0.65,0.0452438004333385,8
STARD3.1,2.88305303833993e-06,-0.256181530879242,0.263,0.5,0.0492915577964978,8
PPIC.4,2.9315404376369e-06,-0.304306724054359,0.657,0.808,0.0501205468622781,8
CEBPD.4,3.41678445728827e-06,-0.25055320576261,0.606,0.771,0.0584167638662575,8
PAX8.2,3.46816567526319e-06,-0.262780239985564,0.535,0.73,0.0592952285499748,8
PLTP.1,3.48541194993334e-06,-0.258680814859803,0.152,0.379,0.0595900881080102,8
UBE2F,3.58778615316354e-06,-0.261053035155297,0.394,0.618,0.0613403798606371,8
APOC3.4,3.64862579710654e-06,-0.315904401784892,0.828,0.883,0.0623805552531306,8
2200002D01RIK.3,3.72771473261747e-06,-0.266869902238049,0.616,0.77,0.0637327387835609,8
0610009B22RIK,3.96960320204701e-06,-0.252662435029903,0.455,0.697,0.0678683059453977,8
ISG20.6,4.18468366578799e-06,-0.304698237858941,0.202,0.431,0.0715455366339773,8
SLC23A3.4,4.36134473492026e-06,-0.30357239732927,0.192,0.418,0.0745659109329316,8
FAM43A.3,4.73330543313527e-06,-0.270618831199742,0.253,0.492,0.0809253229903137,8
BCAT1.5,4.83703331062308e-06,-0.297369196560312,0.141,0.359,0.0826987585117228,8
CD14.3,4.94074697868249e-06,-0.27043255736844,0.141,0.358,0.0844719510945346,8
1110038F14RIK.1,4.97215254090346e-06,-0.255457260201411,0.293,0.524,0.0850088919918265,8
CDHR2.4,5.43587026969882e-06,-0.298151224297856,0.253,0.476,0.0929370740010407,8
ATP4A.3,5.4754935214302e-06,0.281890583583528,0.646,0.464,0.0936145127358922,8
TMEM207.6,5.54208291797551e-06,-0.288016113078216,0.091,0.301,0.0947529916486273,8
ACYP2.4,5.68211409740998e-06,-0.251450951826935,0.616,0.765,0.0971471047234184,8
SERPINA1B.6,6.89252117287031e-06,-0.348312024016654,0.313,0.538,0.117841434492564,8
FA2H.3,7.88293464565289e-06,-0.250822084233616,0.121,0.34,0.134774533636727,8
UBE2L6.3,9.43524346030249e-06,-0.280534943985124,0.313,0.523,0.161314357440792,8
UGDH.3,1.02504305501175e-05,-0.256668843271974,0.808,0.88,0.175251611115358,8
GATA2.1,1.0528026690339e-05,-0.261372179284487,0.162,0.37,0.179997672324726,8
FGF9,1.09214574558827e-05,0.258391134326615,0.525,0.381,0.186724158123226,8
SERPINA1D.6,1.22222031110432e-05,-0.293015169269617,0.929,0.945,0.208963006589506,8
AVPR2.4,1.35673600433355e-05,-0.297048850810636,0.303,0.517,0.231961154660907,8
ISG15.3,1.39656300344149e-05,-0.291264375538907,0.424,0.628,0.238770376698392,8
KCNT1.5,1.67169869606571e-05,-0.304178233234452,0.313,0.494,0.285810326066355,8
LEPR.5,1.80055904600736e-05,-0.268043360251529,0.182,0.382,0.307841580095879,8
TMEM45B.5,1.81598272192098e-05,-0.275864563802812,0.232,0.453,0.310478565966829,8
FST.5,1.9184172027857e-05,-0.284496614911517,0.051,0.237,0.327991789160272,8
FABP5.3,2.00069939755798e-05,-0.268306596302102,0.263,0.483,0.342059576000488,8
NCCRP1.5,2.00614888943103e-05,-0.312294890757787,0.778,0.803,0.342991275626022,8
APOB.6,2.14298455833805e-05,-0.376384445007312,0.414,0.607,0.366386069939056,8
NT5E.3,2.34922750986769e-05,-0.267863195498386,0.273,0.485,0.401647427362078,8
ARL4D.2,2.81528192970712e-05,-0.25009802472009,0.253,0.461,0.481328751522027,8
BST1.4,3.63485708643779e-05,-0.279500818334889,0.111,0.297,0.621451516068269,8
COL3A1.2,5.16464661422338e-05,-0.252576710415015,0.202,0.407,0.882999631633771,8
FCER1G.3,5.42443636911707e-05,-0.256872073443692,0.485,0.668,0.927415886027946,8
SLCO4C1.4,5.80759864954438e-05,-0.25224600275074,0.111,0.29,0.992925141112603,8
LCN2.3,5.88440627133122e-05,-0.27280938719503,0.444,0.636,1,8
GM27216.4,7.34505281184146e-05,-0.252837325602935,0.202,0.382,1,8
AKR1C18.5,7.73918592076016e-05,-0.294454220987876,0.111,0.285,1,8
GM17750.5,8.32390862181719e-05,-0.278066085791835,0.545,0.68,1,8
SMOC2.6,8.36593988939733e-05,-0.273386590530079,0.253,0.44,1,8
2210408F21RIK.4,8.9282136244342e-05,-0.260196001230121,0.394,0.562,1,8
ACSM3.5,0.000125070352398657,-0.280972554900099,0.182,0.356,1,8
PLA1A.5,0.000127281553020681,-0.272222323423109,0.505,0.609,1,8
PTGDS.6,0.00013636777889589,-0.319343269965048,0.636,0.742,1,8
SLC14A2.7,0.000160050480170714,-0.394645390956354,0.515,0.65,1,8
MFSD2A.5,0.000197428118043408,-0.254232167391102,0.152,0.322,1,8
RANBP3L.5,0.000239794369234193,-0.261673953337691,0.434,0.6,1,8
SLC45A3.5,0.000279385025818187,-0.26141409450581,0.404,0.576,1,8
MEP1B.6,0.000309480687819175,-0.328029190792518,0.747,0.796,1,8
VIM.2,0.000491873817593111,-0.257017952732105,0.455,0.618,1,8
NPHS1,1.76741376510937e-80,0.969752927345832,0.818,0.115,3.02174731420749e-76,9
MYOM2,6.92331688764863e-79,0.625168243081328,0.568,0.04,1.18367948828129e-74,9
RAB3B,2.88906829999558e-73,0.741444882576192,0.67,0.073,4.93944007250245e-69,9
CRB2,3.84132369944675e-72,0.646690145337741,0.591,0.052,6.56751112894411e-68,9
PTPRO,3.01139303929939e-71,1.16933615507433,0.909,0.205,5.14857867929016e-67,9
WT1,7.87275818106805e-66,1.04486900089539,0.852,0.181,1.3460054662172e-61,9
SFRP2,4.45527414378149e-64,0.900003108275002,0.739,0.119,7.61718220362322e-60,9
FOXD2OS,5.43196996695981e-58,0.500346809868374,0.511,0.048,9.28703905251118e-54,9
CLIC3,6.09337263288908e-58,1.08522040352303,0.875,0.236,1.04178391904505e-53,9
DDN,1.08167277928164e-56,0.755363544822489,0.682,0.109,1.84933595073782e-52,9
NPHS2.3,2.99733420114616e-55,1.31994855814339,0.955,0.391,5.12454228369959e-51,9
CDKN1C,2.6713509638748e-54,1.02780656914617,0.92,0.322,4.56720874293675e-50,9
RHPN1,3.08054294565109e-53,0.936345895827118,0.886,0.253,5.26680427417968e-49,9
PODXL.3,2.22442666657007e-52,1.04882222634719,1,0.833,3.80310227183485e-48,9
SEMA3G.1,6.669812113899e-52,1.06295742659361,0.955,0.45,1.14033777711331e-47,9
PLAT.4,1.9372976301845e-51,1.18839528243363,0.989,0.67,3.31219775832643e-47,9
CLDN5.2,5.07612061523817e-51,0.997198977603742,0.932,0.353,8.6786434158727e-47,9
SEMA3E,8.23820587179794e-51,0.433814576447147,0.409,0.033,1.40848605790129e-46,9
NES,9.08625203453862e-51,0.879862141346417,0.807,0.203,1.55347651034507e-46,9
LMX1B,5.72451839358426e-49,0.27466365961907,0.25,0.008,9.787209097511e-45,9
SPARC.1,6.38739019414538e-49,0.691509250962788,1,0.929,1.09205210149304e-44,9
SYNPO,6.48677126687826e-48,0.906215491643142,0.909,0.328,1.10904328349818e-43,9
PDPN,1.55425623502558e-47,0.774592435297381,0.875,0.25,2.65731188502323e-43,9
APLP1,2.36548935360382e-47,0.623691249531919,0.614,0.102,4.04427714785645e-43,9
SERPINI1,1.55805298429966e-46,0.596317245335844,0.602,0.098,2.66380318725712e-42,9
CCN2,2.54062088690077e-46,0.679316063980822,1,0.924,4.34369953033425e-42,9
MMP23,7.48399405964011e-46,0.860967881195564,0.875,0.31,1.27953846437667e-41,9
TM4SF1.2,1.14345406270553e-45,0.736279490360539,1,0.849,1.95496341100765e-41,9
ANGPTL2,1.31060707622837e-44,0.829654795971325,0.898,0.371,2.24074491822765e-40,9
PI16,1.5073843805763e-44,0.806118539859762,0.75,0.191,2.57717507547129e-40,9
TSPAN2,3.50006509453574e-44,0.452321011291459,0.455,0.052,5.98406129212775e-40,9
VIM.3,1.69922966593586e-43,0.882422431334138,0.989,0.581,2.90517295985053e-39,9
FZD2,2.36223896967579e-43,0.58887331882659,0.659,0.131,4.0387199664547e-39,9
FOXD1,7.82598434782902e-43,0.436295633454982,0.455,0.054,1.33800854394833e-38,9
H2-Q6.2,8.35683126481626e-43,0.896377704480923,0.943,0.51,1.42876744134564e-38,9
WIF1,1.22187611954889e-42,0.375231140704943,0.364,0.032,2.08904160159274e-38,9
THSD7A,1.53252497822018e-42,0.665449366084626,0.716,0.166,2.62015795526304e-38,9
TMSB4X.1,1.54971798050902e-42,0.375564575266063,1,1,2.64955283127627e-38,9
MYL7,2.48395611975397e-42,0.515299310216653,0.432,0.05,4.24681977794336e-38,9
RASL11A,3.01186724119032e-42,0.837405600981198,0.852,0.324,5.14938942226309e-38,9
SHISA3,3.23389700957155e-42,0.679601523570045,0.625,0.126,5.52899371726448e-38,9
TMEM54,5.54932986956448e-42,0.43339570788702,0.409,0.044,9.48768927799439e-38,9
HS3ST6,1.4975594954329e-41,0.607823301754166,0.568,0.099,2.56037746934164e-37,9
NEBL,1.12723133155614e-40,0.403439686664113,0.375,0.037,1.92722740756153e-36,9
SRGAP1,3.54340001813216e-40,0.481942696043112,0.443,0.056,6.05815101100055e-36,9
SERPINE2.2,5.63725855883499e-40,0.873255702678246,0.943,0.485,9.63802095804019e-36,9
GATA5,1.24658029954068e-39,0.329638355651421,0.307,0.023,2.1312783381247e-35,9
SPEG,1.73288168275266e-39,0.500888890898391,0.534,0.087,2.96270781300222e-35,9
H2-Q7.2,3.01533899087406e-39,0.605938107215996,1,0.917,5.15532507269738e-35,9
ENPEP.4,3.28024190425587e-38,0.753479418456789,0.955,0.647,5.60822958370626e-34,9
TMOD3,5.04952462373496e-38,0.719734273049653,0.92,0.481,8.63317224919966e-34,9
MAFB.1,5.44450249689473e-38,0.714969445543005,0.898,0.374,9.30846591894093e-34,9
ITGB5.1,1.60809156476278e-37,0.492126005471722,1,0.94,2.74935414827492e-33,9
PTN,6.30452856078078e-37,0.666743411785751,0.58,0.124,1.07788524803669e-32,9
KCNG2,4.19648137012706e-36,0.299847723264919,0.307,0.027,7.17472419850624e-32,9
IFITM2.1,6.50661851555448e-36,0.328315464293397,1,0.999,1.11243656760435e-31,9
VEGFA.1,2.02213041351439e-35,0.522874932311666,1,0.935,3.45723636798555e-31,9
CD248,6.0163763364393e-35,0.723214447443908,0.75,0.25,1.02861986224103e-30,9
